id,language,interface,audio,subtitles
1608540,Traditional Chinese,True,False,True
1608540,Russian,True,False,True
1608560,English,True,False,False
1608560,French,True,False,False
1608560,Italian,True,False,False
1608560,German,True,False,False
1608560,Spanish - Spain,True,False,False
1608560,Simplified Chinese,True,False,False
1609080,English,True,False,True
1609080,Russian,True,False,True
1609230,English,True,True,True
1610370,English,True,True,False
1610550,English,True,True,False
1610550,French,True,False,False
1610550,Italian,True,False,False
1610550,German,True,False,False
1610550,Spanish - Spain,True,False,False
1610550,Portuguese,True,False,False
1610550,Russian,True,False,False
1610550,Simplified Chinese,True,False,False
1610550,Polish,True,False,False
1610550,Turkish,True,False,False
1610550,Japanese,True,False,False
1610600,English,True,False,True
1610600,Japanese,True,True,True
1610600,Simplified Chinese,True,False,True
1610600,Traditional Chinese,True,False,True
1610600,Spanish - Spain,True,False,True
1610600,Korean,True,False,True
1610600,Portuguese - Brazil,True,False,True
1610600,Spanish - Latin America,True,False,True
1610800,English,True,True,False
1610800,German,True,True,False
1610800,Russian,True,True,False
1610800,French,True,True,False
1610800,Korean,True,True,False
1610800,Japanese,True,True,False
1610880,English,True,True,True
1610882,English,True,True,True
1611300,English,True,False,True
1611300,Japanese,False,True,False
1611300,Simplified Chinese,True,False,True
1611300,Traditional Chinese,True,False,True
1611490,English,True,False,True
1611490,Japanese,True,False,True
1611490,Korean,True,False,True
1611490,Vietnamese,True,False,True
1611490,Simplified Chinese,True,False,True
1611580,English,True,False,False
1611580,German,True,False,False
1611940,English,True,True,True
1611940,French,True,False,True
1611940,Italian,True,False,True
1611940,German,True,True,True
1611940,Spanish - Spain,True,False,True
1611940,Japanese,True,False,True
1611940,Korean,True,False,True
1611940,Polish,True,False,True
1611940,Portuguese - Brazil,True,True,True
1611940,Russian,True,True,True
1611940,Simplified Chinese,True,False,True
1611940,Spanish - Latin America,True,True,True
1611940,Traditional Chinese,True,False,True
1611940,Turkish,True,False,True
16120,English,True,False,False
1612420,English,True,True,False
1612620,English,True,False,True
1612620,Simplified Chinese,True,True,True
16130,English,True,False,False
1613110,English,True,False,False
1613110,French,True,False,False
1613110,Italian,True,False,False
1613110,German,True,False,False
1613110,Spanish - Spain,True,False,False
1613110,Czech,True,False,False
1613110,Japanese,True,False,False
1613110,Korean,True,False,False
1613110,Polish,True,False,False
1613110,Portuguese - Brazil,True,False,False
1613110,Russian,True,False,False
1613110,Simplified Chinese,True,False,False
1613110,Traditional Chinese,True,False,False
1614890,English,True,False,True
1614890,French,True,False,True
1614890,Italian,True,False,True
1614890,German,True,False,True
1614890,Spanish - Spain,True,False,True
1614890,Arabic,True,False,True
1614890,Dutch,True,False,True
1614890,Japanese,True,False,True
1614890,Korean,True,False,True
1614890,Portuguese,True,False,True
1614890,Russian,True,False,True
1614890,Simplified Chinese,True,False,True
1614890,Traditional Chinese,True,False,True
1614890,Turkish,True,False,True
1615010,English,True,True,True
1615010,French,True,True,True
1615010,Italian,True,False,True
1615010,German,True,True,True
1615010,Spanish - Spain,True,True,True
1615010,Japanese,True,True,True
1615010,Korean,True,False,True
1615010,Polish,True,True,True
1615010,Russian,True,True,True
1615010,Simplified Chinese,True,True,True
1615010,Turkish,True,False,True
1615010,Portuguese - Brazil,True,False,True
1615010,Traditional Chinese,True,True,True
1615010,Thai,True,False,True
1615010,Vietnamese,True,False,True
1615011,English,True,True,True
1615011,French,True,True,True
1615011,Italian,True,False,True
1615011,German,True,True,True
1615011,Spanish - Spain,True,True,True
1615011,Japanese,True,True,True
1615011,Korean,True,False,True
1615011,Polish,True,True,True
1615011,Russian,True,True,True
1615011,Simplified Chinese,True,True,True
1615011,Turkish,True,False,True
1615011,Portuguese - Brazil,True,False,True
1615011,Traditional Chinese,True,True,True
1615011,Thai,True,False,True
1615011,Vietnamese,True,False,True
1615100,English,True,False,True
1616030,English,True,False,True
1616030,Japanese,True,True,True
1616080,English,True,False,True
1617090,English,True,False,False
1617090,Italian,True,False,False
1617090,Portuguese,True,False,False
1617090,Turkish,True,False,False
1617090,Dutch,True,False,False
1617270,English,True,False,True
1617270,Russian,True,False,True
1617270,Portuguese - Brazil,True,False,True
1617370,English,True,True,True
1618230,English,True,False,True
1618230,Simplified Chinese,True,False,True
1618230,Japanese,True,False,True
1618230,Traditional Chinese,True,False,True
1618410,English,True,False,False
1618410,Simplified Chinese,True,False,False
1618540,English,True,False,False
1618540,French,True,False,False
1618540,Italian,True,False,False
1618540,Spanish - Spain,True,False,False
1618540,Simplified Chinese,True,False,False
1618540,Portuguese,True,False,False
1618540,Portuguese - Brazil,True,False,False
1619070,English,True,True,True
1619070,German,True,False,True
1619070,French,True,False,True
1619070,Italian,True,False,True
1619070,Spanish - Spain,True,False,True
1619070,Dutch,True,False,True
1619070,Russian,True,False,True
1619070,Japanese,True,False,True
1619070,Simplified Chinese,True,False,True
1619070,Spanish - Latin America,True,False,True
1619191,English,True,True,True
1619191,French,True,True,True
1619191,Italian,True,True,True
1619191,German,True,True,True
1619191,Spanish - Spain,True,True,True
1619191,Arabic,True,False,False
1619191,Japanese,True,True,True
1619191,Korean,True,False,False
1619191,Polish,True,True,True
1619191,Portuguese - Brazil,True,True,True
1619191,Russian,True,True,True
1619191,Simplified Chinese,True,False,False
1619191,Spanish - Latin America,True,True,True
1619191,Traditional Chinese,True,False,False
1619320,English,True,True,True
1619320,French,True,False,True
1619320,Italian,True,False,True
1619320,German,True,False,True
1619320,Spanish - Spain,True,False,True
1619320,Polish,True,False,True
1619320,Russian,True,False,True
1619320,Simplified Chinese,True,False,True
1619790,English,True,True,True
1620,English,True,False,False
1620110,English,True,False,True
1620110,Japanese,False,True,False
1620110,Traditional Chinese,True,False,True
1620340,English,True,False,True
1621470,English,True,False,False
1621470,French,True,False,False
1621470,Italian,True,False,False
1621470,German,True,False,False
1621470,Spanish - Spain,True,False,False
1621470,Czech,True,False,False
1621470,Danish,True,False,False
1621470,Dutch,True,False,False
1621470,Japanese,True,False,False
1621470,Norwegian,True,False,False
1621470,Polish,True,False,False
1621470,Portuguese - Brazil,True,False,False
1621470,Russian,True,False,False
1621470,Swedish,True,False,False
1621470,Finnish,True,False,False
1621470,Traditional Chinese,True,False,False
1621470,Simplified Chinese,True,False,False
1621470,Korean,True,False,False
1621471,English,True,False,False
1621471,French,True,False,False
1621471,Italian,True,False,False
1621471,German,True,False,False
1621471,Spanish - Spain,True,False,False
1621471,Czech,True,False,False
1621471,Danish,True,False,False
1621471,Dutch,True,False,False
1621471,Japanese,True,False,False
1621471,Norwegian,True,False,False
1621471,Polish,True,False,False
1621471,Portuguese - Brazil,True,False,False
1621471,Russian,True,False,False
1621471,Swedish,True,False,False
1621471,Finnish,True,False,False
1621471,Traditional Chinese,True,False,False
1621471,Simplified Chinese,True,False,False
1621471,Korean,True,False,False
1621680,Traditional Chinese,True,True,True
1621740,English,True,False,False
1621740,French,True,False,False
1621740,Italian,True,False,False
1621740,German,True,False,False
1621740,Spanish - Spain,True,False,False
1621740,Bulgarian,True,False,False
1621740,Czech,True,False,False
1621740,Danish,True,False,False
1621740,Dutch,True,False,False
1621740,Finnish,True,False,False
1621740,Greek,True,False,False
1621740,Hungarian,True,False,False
1621740,Japanese,True,False,False
1621740,Korean,True,False,False
1621740,Norwegian,True,False,False
1621740,Polish,True,False,False
1621740,Portuguese,True,False,False
1621740,Portuguese - Brazil,True,False,False
1621740,Romanian,True,False,False
1621740,Russian,True,False,False
1621740,Simplified Chinese,True,False,False
1621740,Swedish,True,False,False
1621740,Turkish,True,False,False
1621740,Ukrainian,True,False,False
1622100,English,True,True,True
1622100,French,True,False,True
1622100,Italian,True,False,True
1622100,German,True,False,True
1622100,Japanese,True,False,True
1622100,Korean,True,False,True
1622100,Polish,True,False,True
1622100,Portuguese - Brazil,True,False,True
1622100,Russian,True,False,True
1622100,Simplified Chinese,True,False,True
1622100,Spanish - Latin America,True,False,True
1622100,Spanish - Spain,True,False,True
1622100,Turkish,True,False,True
1622220,English,True,True,True
1622220,French,True,False,True
1622220,Italian,True,False,True
1622220,German,True,False,True
1622220,Spanish - Spain,True,False,True
1622220,Polish,True,False,True
1622220,Russian,True,False,True
1622220,Simplified Chinese,True,False,True
1622670,English,True,True,False
1622670,French,True,True,False
1622670,Italian,True,True,False
1622670,German,True,True,False
1622670,Spanish - Spain,True,True,False
1622670,Japanese,True,True,False
1622670,Korean,True,True,False
1622670,Polish,True,True,False
1622670,Portuguese - Brazil,True,False,False
1622670,Russian,True,True,False
1622670,Simplified Chinese,True,True,False
1622670,Traditional Chinese,True,False,False
1622930,English,True,False,True
1622930,French,True,False,True
1622930,Italian,True,False,False
1622930,German,True,False,True
1622930,Spanish - Spain,True,False,True
1622930,Japanese,True,False,True
1622930,Korean,True,False,True
1622930,Portuguese - Brazil,True,False,True
1622930,Russian,True,False,True
1622930,Simplified Chinese,True,False,True
1622930,Traditional Chinese,True,False,True
1622940,English,True,True,True
1622940,French,True,True,True
1622940,Italian,True,False,True
1622940,German,True,False,True
1622940,Spanish - Spain,True,False,True
1622940,Russian,True,False,True
1622940,Simplified Chinese,True,False,True
1622940,Portuguese - Brazil,True,False,True
1622940,Thai,True,False,True
1622940,Traditional Chinese,True,False,True
1622940,Japanese,True,True,True
1622940,Korean,True,False,True
1622940,Polish,True,False,True
1622940,Dutch,False,False,True
1622940,Spanish - Latin America,True,False,True
1622940,Swedish,False,False,True
1622940,Turkish,True,False,True
1622941,English,True,True,True
1622941,French,True,True,True
1622941,Italian,True,False,True
1622941,German,True,False,True
1622941,Spanish - Spain,True,False,True
1622941,Russian,True,False,True
1622941,Simplified Chinese,True,False,True
1622941,Portuguese - Brazil,True,False,True
1622941,Thai,True,False,True
1622941,Traditional Chinese,True,False,True
1622941,Japanese,True,True,True
1622941,Korean,True,False,True
1622941,Polish,True,False,True
1622941,Dutch,False,False,True
1622941,Spanish - Latin America,True,False,True
1622941,Swedish,False,False,True
1622941,Turkish,True,False,True
1623000,English,True,True,True
1623570,English,True,True,False
1623570,French,True,True,False
1623570,Italian,True,True,False
1623570,German,True,True,False
1623570,Spanish - Spain,True,True,False
1623570,Japanese,True,True,False
1623570,Korean,True,True,False
1623570,Polish,True,True,False
1623570,Portuguese - Brazil,True,False,False
1623570,Russian,True,True,False
1623570,Simplified Chinese,True,True,False
1623570,Traditional Chinese,True,False,False
1624380,English,True,False,True
1624380,French,True,False,True
1624380,Italian,True,False,True
1624380,German,True,False,True
1624380,Spanish - Spain,True,False,True
1624380,Arabic,True,False,True
1624380,Bulgarian,True,False,True
1624380,Czech,True,False,True
1624380,Danish,True,False,True
1624380,Dutch,True,False,True
1624380,Finnish,True,False,True
1624380,Greek,True,False,True
1624380,Hungarian,True,False,True
1624380,Japanese,True,False,True
1624380,Korean,True,False,True
1624380,Norwegian,True,False,True
1624380,Polish,True,False,True
1624380,Portuguese,True,False,True
1624380,Romanian,True,False,True
1624380,Russian,True,False,True
1624380,Simplified Chinese,True,False,True
1624380,Swedish,True,False,True
1624380,Thai,True,False,True
1624380,Traditional Chinese,True,False,True
1624380,Turkish,True,False,True
1624380,Ukrainian,True,False,True
1624380,Vietnamese,True,False,True
1625400,English,True,False,False
1625400,French,True,False,False
1625400,Czech,True,False,False
1625400,German,True,False,False
1625400,Korean,True,False,False
1625400,Spanish - Spain,True,False,False
1625400,Dutch,True,False,False
1625400,Polish,True,False,False
1625400,Portuguese,True,False,False
1625400,Russian,True,False,False
1625400,Norwegian,True,False,False
1625400,Japanese,True,False,False
1625400,Portuguese - Brazil,True,False,False
1625400,Spanish - Latin America,True,False,False
1625400,Simplified Chinese,True,False,False
1625400,Traditional Chinese,True,False,False
1625400,Danish,True,False,False
1625400,Italian,True,False,False
1625400,Finnish,True,False,False
1625400,Hungarian,True,False,False
1625400,Romanian,True,False,False
1625400,Swedish,True,False,False
1625400,Turkish,True,False,False
1625400,Ukrainian,True,False,False
1627910,English,True,False,False
1627910,French,True,False,False
1627910,Italian,True,False,False
1627910,German,True,False,False
1627910,Spanish - Spain,True,False,False
1629000,English,True,True,True
1629000,French,True,False,True
1629000,Italian,True,False,True
1629000,German,True,False,True
1629000,Spanish - Spain,True,False,True
1629000,Polish,True,False,True
1629000,Portuguese - Brazil,True,False,True
1629000,Russian,True,False,True
1629000,Simplified Chinese,True,False,True
1629200,English,True,True,True
1629200,French,True,False,True
1629200,Italian,True,False,True
1629200,German,True,False,True
1629200,Spanish - Spain,True,False,True
1629200,Arabic,True,False,True
1629200,Simplified Chinese,True,False,True
1629200,Korean,True,False,True
1629200,Japanese,True,False,True
1629200,Portuguese,True,False,True
1629200,Russian,True,False,True
1630,English,True,False,False
1630390,English,True,False,False
1630390,German,True,True,False
1630390,French,True,False,False
1630490,English,True,False,True
1630490,Simplified Chinese,True,False,True
1630580,English,True,False,True
1630580,French,True,False,True
1630580,Italian,True,False,True
1630580,German,True,False,True
1630580,Simplified Chinese,True,False,True
1630580,Spanish - Latin America,True,False,True
1630580,Portuguese - Brazil,True,False,True
1630580,Spanish - Spain,True,False,True
1630580,Polish,True,False,True
1630580,Russian,True,False,True
1630580,Japanese,True,False,True
1630580,Korean,True,False,True
1630580,Traditional Chinese,True,False,True
1630580,Turkish,True,False,True
1630580,Czech,True,False,True
1630920,English,True,False,True
1630920,Russian,True,True,True
1631160,English,True,False,False
1631160,Korean,True,False,False
1631380,English,True,True,True
1631380,French,True,True,True
1631380,Italian,True,True,True
1631380,German,True,True,True
1631380,Spanish - Spain,True,True,True
1631380,Russian,True,True,True
1631380,Korean,True,False,True
1631380,Portuguese - Brazil,True,False,True
1631380,Simplified Chinese,True,True,True
1631380,Arabic,True,True,True
1631380,Japanese,True,False,True
1632320,English,True,False,True
1632320,German,True,False,True
1632320,Simplified Chinese,True,False,True
1632320,Japanese,True,False,True
1632320,Russian,True,False,True
1632320,Korean,True,False,True
1632320,French,True,False,True
1632320,Spanish - Spain,True,False,True
1632320,Portuguese - Brazil,True,False,True
1632740,English,True,False,False
1632740,Russian,True,False,False
1633190,English,True,True,True
1633240,English,True,False,False
1633240,French,True,False,False
1633240,Spanish - Spain,True,False,False
1633240,Simplified Chinese,True,False,False
1633240,Japanese,True,False,False
1633240,Italian,True,False,False
1633540,English,True,False,True
1633540,Simplified Chinese,True,False,True
1633540,Traditional Chinese,True,False,True
1633540,Japanese,True,True,True
1633570,English,True,False,True
1633570,Simplified Chinese,True,False,True
1633570,Traditional Chinese,True,False,True
1633570,Japanese,True,True,True
1633660,English,True,False,False
1633660,Japanese,True,True,False
1633660,Simplified Chinese,True,False,False
1633660,Traditional Chinese,True,False,False
1633660,Korean,True,False,False
1633670,English,True,False,False
1633670,French,True,False,False
1633670,Italian,True,False,False
1633670,German,True,False,False
1633670,Spanish - Spain,True,False,False
1633670,Japanese,True,False,False
1633670,Polish,True,False,False
1633670,Russian,True,False,False
1633670,Simplified Chinese,True,False,False
1633670,Spanish - Latin America,True,False,False
1633670,Thai,True,False,False
1633670,Traditional Chinese,True,False,False
1633670,Portuguese - Brazil,True,False,False
1633670,Korean,True,False,False
1633910,English,True,True,True
1633910,French,True,True,True
1633910,German,True,True,True
1633910,Simplified Chinese,True,False,True
1633910,Spanish - Spain,True,False,True
1633910,Russian,True,False,True
1634040,English,True,True,True
1634040,French,True,True,True
1634040,Italian,True,False,True
1634040,German,True,False,True
1634040,Spanish - Spain,True,False,True
1634040,Russian,True,False,True
1634040,Simplified Chinese,True,False,True
1634040,Portuguese - Brazil,True,False,True
1634040,Thai,True,False,True
1634040,Traditional Chinese,True,False,True
1634040,Japanese,True,True,True
1634040,Korean,True,False,True
1634040,Polish,True,False,True
1634040,Dutch,False,False,True
1634040,Spanish - Latin America,True,False,True
1634040,Swedish,False,False,True
1634040,Turkish,True,False,True
1634150,English,True,False,True
1634150,Traditional Chinese,True,False,True
1634150,French,True,False,True
1634150,Italian,True,False,True
1634150,German,True,False,True
1634150,Spanish - Spain,True,False,True
1634150,Japanese,True,False,True
1634150,Korean,True,False,True
1634150,Russian,True,False,True
1634150,Simplified Chinese,True,False,True
1635590,English,True,True,True
1635590,French,True,True,True
1635590,Italian,True,True,True
1635590,German,True,True,True
1635590,Spanish - Spain,True,True,True
1635590,Arabic,True,True,True
1635590,Danish,True,True,True
1635590,Dutch,True,True,True
1635590,Finnish,True,True,True
1635590,Norwegian,True,True,True
1635590,Polish,True,True,True
1635590,Portuguese - Brazil,True,True,True
1635590,Russian,True,True,True
1635590,Spanish - Latin America,True,True,True
1635590,Swedish,True,True,True
1635590,Japanese,True,False,True
1635590,Simplified Chinese,True,False,True
1635600,English,True,True,True
1635600,French,True,True,True
1635600,Italian,True,True,True
1635600,German,True,True,True
1635600,Spanish - Spain,True,True,True
1635600,Arabic,True,True,True
1635600,Danish,True,True,True
1635600,Dutch,True,True,True
1635600,Finnish,True,True,True
1635600,Norwegian,True,True,True
1635600,Polish,True,True,True
1635600,Portuguese - Brazil,True,True,True
1635600,Russian,True,True,True
1635600,Simplified Chinese,True,False,True
1635600,Spanish - Latin America,True,False,True
1635600,Swedish,True,True,True
1636840,English,True,True,True
1636840,French,True,False,True
1636840,Italian,True,False,True
1636840,German,True,False,True
1636840,Spanish - Spain,True,False,True
1636840,Arabic,True,False,True
1636840,Dutch,True,False,True
1636840,Japanese,True,False,True
1636840,Korean,True,False,True
1636840,Polish,True,False,True
1636840,Portuguese,True,False,True
1636840,Portuguese - Brazil,True,False,True
1636840,Russian,True,False,True
1636840,Spanish - Latin America,True,False,True
1636840,Traditional Chinese,True,False,True
1636873,English,True,False,False
1637170,English,True,True,True
1637170,Simplified Chinese,True,True,True
1637170,Traditional Chinese,True,True,True
1637170,Japanese,True,True,True
1637170,Korean,True,True,True
1637170,French,True,False,True
1637170,German,True,False,True
1637170,Spanish - Spain,True,False,True
1637170,Russian,True,False,True
1637170,Turkish,True,False,True
1637170,Portuguese,True,False,True
1637171,English,True,True,True
1637171,Simplified Chinese,True,True,True
1637171,Traditional Chinese,True,True,True
1637171,Japanese,True,True,True
1637171,Korean,True,True,True
1637171,French,True,False,True
1637171,German,True,False,True
1637171,Spanish - Spain,True,False,True
1637171,Russian,True,False,True
1637171,Turkish,True,False,True
1637171,Portuguese,True,False,True
1637251,English,True,False,False
1637252,English,True,False,False
1637252,German,True,False,False
1637253,English,True,False,False
1637255,English,True,False,False
1637256,English,True,False,False
1637257,English,True,False,False
1637257,French,True,False,False
1637257,Italian,True,False,False
1637257,German,True,False,False
1637257,Spanish - Spain,True,False,False
1637257,Polish,True,False,False
1637257,Russian,True,False,False
1637257,Simplified Chinese,True,False,False
1637259,English,True,False,False
1637370,English,True,False,True
1637370,Simplified Chinese,True,False,True
1637370,Traditional Chinese,True,False,True
1637370,Japanese,True,True,True
1638220,Simplified Chinese,True,False,True
1638220,Traditional Chinese,True,False,True
1639430,English,True,False,True
1639430,Simplified Chinese,True,False,True
1639790,English,True,True,True
1640310,English,True,False,False
1640310,German,True,True,False
1640500,English,True,True,True
1640500,Russian,True,True,True
1640500,French,True,False,True
1640500,German,True,False,True
1640500,Polish,True,False,True
1640500,Spanish - Spain,True,False,True
1640500,Italian,True,False,True
1640500,Simplified Chinese,True,False,True
1640500,Japanese,True,False,True
1640500,Portuguese - Brazil,True,False,True
1640650,English,True,False,False
1640650,Russian,True,False,False
1640650,Spanish - Spain,True,False,False
1640650,Traditional Chinese,True,False,False
1640850,English,True,True,True
1640850,German,True,False,True
1640850,Spanish - Spain,True,False,True
1640850,Russian,True,False,True
1640850,Simplified Chinese,True,False,True
1640850,French,True,False,True
1641450,Simplified Chinese,True,False,True
1641490,English,True,False,False
1641490,French,True,False,False
1641490,German,True,False,False
1641490,Spanish - Spain,True,False,False
1641490,Japanese,True,False,False
1641490,Korean,True,False,False
1641490,Portuguese - Brazil,True,False,False
1641490,Russian,True,False,False
1641490,Simplified Chinese,True,False,False
1641490,Turkish,True,False,False
1641490,Portuguese,True,False,False
1641940,English,True,True,True
1641940,Arabic,False,False,True
1641940,French,True,True,True
1641940,Italian,True,True,True
1641940,German,True,True,True
1641940,Spanish - Spain,True,True,True
1641940,Dutch,True,False,True
1641940,Japanese,True,True,True
1641940,Korean,True,False,True
1641940,Polish,True,False,True
1641940,Portuguese - Brazil,True,True,True
1641940,Russian,True,True,True
1641940,Simplified Chinese,True,False,True
1641940,Traditional Chinese,True,False,True
1641940,Czech,True,False,True
1642320,English,True,True,True
1642320,French,True,False,True
1642320,German,True,False,True
1642320,Spanish - Spain,True,False,True
1642320,Polish,True,False,True
1642320,Russian,True,False,True
1642320,Italian,True,False,True
1642320,Portuguese - Brazil,True,False,True
1642620,English,True,False,True
1642620,Japanese,True,False,True
1642950,English,True,False,False
1642950,French,True,False,False
1642950,German,True,False,False
1642950,Japanese,True,False,False
1642950,Portuguese - Brazil,True,False,False
1642950,Russian,True,False,False
1642950,Simplified Chinese,True,False,False
1642950,Spanish - Spain,True,False,False
1642950,Korean,True,False,False
1642950,Polish,True,False,False
1643020,English,True,True,False
1643020,French,True,False,False
1643020,Italian,True,False,False
1643020,German,True,False,False
1643020,Spanish - Spain,True,False,False
1643020,Portuguese,True,False,False
1643020,Russian,True,False,False
1643020,Simplified Chinese,True,False,False
1643020,Polish,True,False,False
1643020,Turkish,True,False,False
1643020,Japanese,True,False,False
1643091,English,True,True,True
1643091,Japanese,True,True,True
1643180,English,True,True,True
1643210,English,True,True,True
1643210,German,True,False,True
1643210,Russian,True,False,True
1643210,Simplified Chinese,True,False,True
1643210,French,True,False,True
1643210,Spanish - Spain,True,False,True
1643210,Portuguese - Brazil,True,False,True
1643210,Spanish - Latin America,True,False,True
1643210,Traditional Chinese,True,False,True
1643210,Korean,True,False,True
1643210,Turkish,True,False,True
1643290,English,True,True,True
1643320,English,True,True,True
1643320,French,True,False,True
1643320,Italian,True,False,True
1643320,German,True,False,True
1643320,Spanish - Spain,True,False,True
1643320,Japanese,True,False,True
1643320,Korean,True,False,True
1643320,Polish,True,False,True
1643320,Portuguese - Brazil,True,False,True
1643320,Russian,True,True,True
1643320,Simplified Chinese,True,False,True
1643320,Traditional Chinese,True,False,True
1643320,Ukrainian,True,True,True
1643351,English,True,True,True
1643351,French,True,False,True
1643351,Italian,True,False,True
1643351,German,True,False,True
1643351,Portuguese - Brazil,True,False,True
1643351,Russian,True,False,True
1643351,Czech,True,False,True
1643351,Polish,True,False,True
1643351,Simplified Chinese,True,False,True
1643351,Traditional Chinese,True,False,True
1643351,Spanish - Latin America,True,False,True
1643351,Korean,True,False,True
1643355,English,True,True,True
1643355,French,True,False,True
1643355,Italian,True,False,True
1643355,German,True,False,True
1643355,Portuguese - Brazil,True,False,True
1643355,Russian,True,False,True
1643355,Czech,True,False,True
1643355,Polish,True,False,True
1643355,Simplified Chinese,True,False,True
1643355,Traditional Chinese,True,False,True
1643355,Spanish - Latin America,True,False,True
1643355,Korean,True,False,True
1643380,English,True,True,True
1643380,French,True,False,False
1643380,German,True,False,False
1643380,Japanese,True,False,False
1643380,Portuguese - Brazil,True,False,False
1643380,Russian,True,False,False
1643380,Simplified Chinese,True,False,False
1643380,Spanish - Latin America,True,False,False
1643990,English,True,True,True
1643990,Simplified Chinese,True,True,True
1643990,Traditional Chinese,True,True,True
1643990,Japanese,True,True,True
1643990,Korean,True,True,True
1643990,French,True,False,True
1643990,German,True,False,True
1643990,Spanish - Spain,True,False,True
1643990,Russian,True,False,True
1643990,Turkish,True,False,True
1643990,Portuguese,True,False,True
1644210,English,True,True,True
1644210,French,True,False,True
1644210,German,True,False,True
1644210,Russian,True,False,True
1644210,Simplified Chinese,True,False,True
1644210,Portuguese - Brazil,True,False,True
1644210,Polish,True,False,True
1644210,Spanish - Spain,True,False,True
1644210,Turkish,True,False,True
1644210,Italian,True,False,True
1644210,Korean,True,False,True
1644490,English,True,False,True
1644490,French,True,False,True
1644490,Italian,True,False,True
1644490,German,True,False,True
1644490,Spanish - Spain,True,False,True
1644490,Danish,True,False,True
1644490,Traditional Chinese,True,False,True
1644490,Simplified Chinese,True,False,True
1644490,Korean,True,False,True
1644490,Dutch,True,False,True
1644490,Norwegian,True,False,True
1644490,Polish,True,False,True
1644490,Portuguese,True,False,True
1644490,Russian,True,False,True
1644490,Thai,True,False,True
1644490,Turkish,True,False,True
1644490,Ukrainian,True,False,True
1644490,Finnish,True,False,True
1644490,Czech,True,False,True
1644490,Swedish,True,False,True
1644490,Japanese,True,False,True
1644960,English,True,True,False
1644960,French,True,False,False
1644960,Italian,True,False,False
1644960,Spanish - Spain,True,False,False
1644960,Japanese,True,False,False
1644960,Korean,True,False,False
1644960,Simplified Chinese,True,False,False
1644960,Traditional Chinese,True,False,False
1644960,German,True,False,False
16450,English,True,False,False
16450,French,True,False,False
16450,Italian,True,False,False
16450,German,True,False,False
16450,Spanish - Spain,True,False,False
16450,Czech,True,False,False
16450,Hungarian,True,False,False
16450,Polish,True,False,False
16450,Russian,True,False,False
1645360,English,True,True,False
1645360,French,True,False,False
1645360,Italian,True,False,False
1645360,German,True,False,False
1645360,Spanish - Spain,True,False,False
1645360,Portuguese - Brazil,True,False,False
1645360,Russian,True,False,False
1645360,Simplified Chinese,True,False,False
1645360,Traditional Chinese,True,False,False
1646580,English,True,False,False
1647190,English,True,False,True
1647190,Japanese,True,False,True
1647450,English,True,True,True
1647450,French,True,False,False
1647450,Italian,True,False,False
1647450,German,True,False,False
1647450,Japanese,True,False,False
1647450,Polish,True,False,False
1647450,Portuguese - Brazil,True,False,False
1647450,Russian,True,False,False
1647450,Simplified Chinese,True,False,False
1647450,Spanish - Latin America,True,False,False
1647450,Korean,True,False,False
1647450,Traditional Chinese,True,False,False
1647450,Spanish - Spain,True,False,False
1647620,English,True,True,True
1647620,French,True,True,True
1647620,German,True,True,True
1647620,Spanish - Spain,True,True,True
1647620,Japanese,True,True,True
1647620,Korean,True,True,True
1647620,Portuguese - Brazil,True,True,True
1647620,Simplified Chinese,True,True,True
1647620,Traditional Chinese,True,False,True
1647620,Italian,True,True,True
1647620,Czech,True,False,True
1647620,Danish,True,False,True
1647620,Dutch,True,False,True
1647620,Norwegian,True,False,True
1647620,Polish,True,False,True
1647620,Russian,True,True,True
1647620,Spanish - Latin America,True,True,True
1647620,Swedish,True,False,True
1647900,English,True,True,True
1647900,French,True,True,True
1647900,Italian,True,True,True
1647900,German,True,True,True
1647900,Spanish - Spain,True,True,True
1647900,Dutch,True,False,True
1647900,Polish,True,True,True
1647900,Portuguese - Brazil,True,True,True
1647900,Russian,True,False,True
1647900,Korean,True,False,True
1647900,Simplified Chinese,True,False,True
1647900,Spanish - Latin America,True,False,True
1647900,Japanese,True,False,True
1647900,Thai,True,False,True
1647900,Traditional Chinese,True,False,True
1647900,Turkish,True,False,True
1647900,Czech,True,False,True
1647960,English,True,False,False
1647960,French,True,False,False
1647960,German,True,False,False
1647960,Spanish - Spain,True,False,False
1647960,Russian,True,False,False
1647960,Simplified Chinese,True,False,False
1647960,Polish,True,False,False
1647960,Portuguese - Brazil,True,False,False
1647960,Traditional Chinese,True,False,False
1647960,Korean,True,False,False
1647960,Japanese,True,False,False
1647962,English,True,False,False
1647962,French,True,False,False
1647962,German,True,False,False
1647962,Spanish - Spain,True,False,False
1647962,Russian,True,False,False
1647962,Simplified Chinese,True,False,False
1647962,Polish,True,False,False
1647962,Portuguese - Brazil,True,False,False
1647962,Traditional Chinese,True,False,False
1647962,Korean,True,False,False
1647962,Japanese,True,False,False
1648060,English,True,True,True
1648060,French,True,False,False
1648060,German,True,False,False
1648060,Spanish - Spain,True,False,False
1648060,Portuguese - Brazil,True,False,False
1648060,Spanish - Latin America,True,False,False
1648061,English,True,True,True
1648061,French,True,False,False
1648061,German,True,False,False
1648061,Spanish - Spain,True,False,False
1648061,Portuguese - Brazil,True,False,False
