id,name
2505,GSC World Publishing
2506,Volition
2507,Suspicious Developments
2508,Deep Silver Volition
2509,DoubleDutch Games
2510,UBIart Montpellier
2511,Telltale Games
2512,OVERKILL Software
2513,Daybreak Game Company
2514,MeshTools
2515,G-TraX
2516,LucasArts
2517,Gaijin Entertainment Corporation
2518,Alientrap
2519,WB Games Montreal
2520,Slant Six Games
2521,Capcom Co. Ltd
2522,Waterlily Games
2523,Sledgehammer Games
2524,Data Realms
2525,"Data Realms, LLC"
2526,Burut CT
2527,Game Factory Interactive
2528,Jasper Byrne
2529,Superflat Games
2530,Traveller's Tales
2531,Coffee Stain Studios
2532,"Thekla, Inc."
2533,Day 1 Studios
2534,TT Games
2535,Looking Glass Studios
2536,Fishlabs Entertainment GmbH
2537,bitComposer Games
2538,Ubisoft Paris
2539,Subset Games
2540,Warner Bros. Interactive Entertainment 
2541,Creative Assembly
2542,Nyu Media
2543,SNK Games
2544,Lukewarm Media
2545,Circle 5 Publishing
2546,Dreampainters
2547,Ubisoft Reflections
2548,Ubisoft  Shanghaï
2549,"Level Up Labs, LLC"
2550,Level Up Labs
2551,5th Cell Media
2552,"Acoustica, Inc."
2553,Dennaton Games
2554,Torn Banner Studios
2555,Alexander Bruce
2556,Demruth
2557,2D BOY
2558,2D BOY 
2559,Squad
2560,Private Division 
2561,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
2562,Ninja Theory
2563,TaleWorlds Entertainment
2564,Tomorrow Corporation
2565,Skybox Labs
2566,Ubisoft - San Francisco
2567,Galactic Cafe
2568,Abbey Games
2569,Dambuster Studios
2570,The Creative Assembly
2571,BlackMark Studio
2572,Running With Scissors
2573,The Sims Studio
2574,Goldhawk Interactive
2575,Young Horses
2576,Robotronic Games
2577,Polytron Corporation
2578,Trapdoor
2579,Core Design
2580,Starbreeze Studios AB
2581,Over the Top Games
2582,Over The Top Games
2583,Avalanche Studios
2584,Q-Games Ltd.
2585,Bethesda-Softworks
2586,Binary Fortress Software
2587,SEGA Studios Australia
2588,Sauropod Studio
2589,Mirillis
2590,Iron Galaxy Studios
2591,Iron Tower Studio
2592,Brightrock Games
2593,Metanet Software Inc.
2594,Giant Army
2595,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2596,Facepalm Games
2597,Cardboard Computer
2598,Fullbright
2599,Flying Wild Hog
2600,Vlambeer
2601,Airtight Games
2602,Eric Chahi
2603,The Digital Lounge
2604,Refract
2605,Bleank
2606,The Men Who Wear Many Hats
2607,Lo-Fi Games
2608,MercurySteam
2609,Infinite Interactive
2610,"D3Publisher of America, Inc."
2611,"Vicious Cycle Software, Inc."
2612,PlatinumGames
2613,Dylan Fitterer
2614,Serellan LLC
2615,Cyanide Studios
2616,Red Thread Games
2617,Stoic
2618,Eidos Montreal
2619,Red Barrels
2620,Lucas Pope
2621,3909
2622,The Chinese Room
2623,Frictional Games
2624,Mossmouth
2625,Greenheart Games 💚
2626,DoubleBear Productions
2627,Outerlight Ltd.
2628,Blendo Games
2629,Plug In Digital
2630,Bennett Foddy
2631,Opus
2632,Marvelous
2633,Ivory Tower in collaboration with Ubisoft Reflections
2634,Endnight Games Ltd
2635,Indomitus Games
2636,M2H
2637,Shining Rock Software LLC
2638,My Little Planet Ltd
2639,Untame
2640,Junction Point
2641,Disney 
2642,Cyberdreams
2643,Sir-Tech Canada
2644,"Gamepot, Inc."
2645,WildTangent
2646,RuneStorm
2647,Nomad Games
2648,Brace Yourself Games
2649,EA - Maxis
2650,Rising Star Games
2651,Clickteam
2652,Black Maple Games
2653,Blue Bottle Games
2654,Nekki GmbH
2655,Piranha Bytes
2656,Petit Depotto
2657,Rain Games
2658,Infinite Monkeys Entertainment Ltd.
2659,Necrophone Games
2660,Telltale
2661,Krillbite Studio
2662,Yacht Club Games
2663,Loiste Interactive
2664,Behold Studios
2665,9heads Game Studios
2666,GrisGris
2667,"Extremely OK Games, Ltd."
2668,Matt Makes Games Inc.
2669,The Fun Pimps
2670,The Fun Pimps Entertainment LLC
2671,Ragtag Studio
2672,Almost Human Games
2673,Endlessfluff Games
2674,Asteroid Base
2675,Blue Isle Studios
2676,Blue Isle Publishing
2677,Midnight City
2678,Image & Form Games
2679,MR-Software GbR
2680,Rocketcat Games
2681,Leafy Games
2682,Harvester Games
2683,Screen 7
2684,Robotality
2685,Gears for Breakfast
2686,Radiant Entertainment
2687,(none)
2688,DigitalDNA Games LLC
2689,Treasure
2690,Misfits Attic
2691,Digital Arrow
2692,Cherry Pop Games
2693,Hydravision Entertainment
2694,Mighty Rocket Studio
2695,Games Farm
2696,Zeboyd Games
2697,Northway Games
2698,Studio V5
2699,2Play
2700,Heart Machine
2701,Black Sea Studios Ltd
2702,The Astronauts
2703,Chicago & Southwest Productions
2704,Arrowhead Game Studios
2705,WB Games
2706,Netcore Games
2707,Aardman Animations
2708,Cyberlore
2709,Troika Games
2710,The Collective
2711,Ubisoft Sofia
2712,Ubisoft Montpellier
2713,WizarBox Production
2714,Viva Media Inc
2715,Neversoft
2716,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE
2717,Stage 2 Studios
2718,2K Australia
2719,Xaviant
2720,Xaviant Games
2721,Phoenix Online Studios
2722,Pinkerton Road Studio
2723,Red Hook Studios
2724,Web Technology Corp.
2725,SkyGoblin
2726,"H2 Interactive Co., Ltd."
2727,Angry Mob Games
2728,Secret Exit Ltd.
2729,Mad Otter Games
2730,Gray Matter Studios
2731,K-D Lab
2732,KranX Productions
2733,Vitali Kirpu
2734,Capcom Game Studio Vancouver
2735,Ironward
2736,Matthew Brown
2737,White Paper Games
2738,Thomas Bowker
2739,TheGameCreators
2740,iRacing.com Motorsport Simulations
2741,Defiant Development
2742,TT Fusion
2743,Number None
2744,Tango Gameworks
2745,Brilliant Skies Ltd.
2746,Studio MDHR Entertainment Inc.
2747,Ska Studios
2748,Kloonigames
2749,XGen Studios
2750,Midgar Studio
2751,Panic Art Studios
2752,Dreadlocks Ltd.
2753,Pixel Ferrets
2754,Digital Happiness
2755,Laminar Research
2756,Tale of Tales
2757,"MindBlocks Studio, LLC"
2758,Himalaya Studios
2759,SFB Games
2760,Robert Miroszewski
2761,"Fancy Bytes, Reactor"
2762,Tachi
2763,Cryptic Sea
2764,Sector3 Studios AB
2765,RaceRoom Entertainment AG
2766,Volition Inc
2767,Interplay Corp
2768,Free Lives
2769,Stellar Jockeys
2770,Acid Wizard Studio
2771,Holotech Studios
2772,Ostrich Banditos
2773,DrinkBox Studios
2774,Hello Games
2775,Sproing
2776,familyplay
2777,Victory Works
2778,Gone North Games
2779,Primal
2780,TopWare Interactive
2781,IO Interactive
2782,Lince Works
2783,Knuckle Cracker
2784,WRF Studios
2785,Serious Bros.
2786,Creazn Studio
2787,GRIN
2788,Rainbow Studios
2789,"IDEA FACTORY Co., Ltd."
2790,"Idea Factory International, Inc."
2791,"Marauder Interactive, LLC"
2792,Humongous Entertainment
2793,BeamNG
2794,Finish Line Games
2795,Phoenix Online Publishing
2796,Chris Sawyer Productions
2797,Atari
2798,toxtronyx interactive GmbH
2799,YOTSUBANE
2800,Boneloaf
2801,Pocketwatch Games
2802,Berserk Games
2803,Trichotomy
2804,ALICE IN DISSONANCE
2805,4A Games
2806,DigiFX Interactive
2807,Adventurepro Games LLC
2808,1C-SoftClub
2809,weltenbauer. Software Entwicklung GmbH
2810,Bitbox Ltd.
2811,Alan Hazelden
2812,Double Damage Games
2813,Logic Artists
2814,Over The Moon
2815,Studio Pixel
2816,Powerhoof
2817,Enlight Software Limited
2818,Retroism
2819,Upper One Games
2820,E-Line Media
2821,ArenaNet®
2822,Stegersaurus Software Inc.
2823,Team Junkfish
2824,Junkfish Limited
2825,DL Softworks
2826,Acid Nerve
2827,Vexed Enigma
2828,Black Rock Studio
2829,Cavedog Entertainment
2830,Wargaming.net
2831,NGD Studios
2832,Wargaming Labs
2833,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
2834,Mouldy Toof Studios
2835,ND Games
2836,Excalibur
2837,Excalibur Publishing
2838,Darius Bode
2839,Nyamyam
2840,THREE ONE ZERO
2841,"EQ-Games , Pixel Dash Studios"
2842,TripwireInt
2843,Ole Lange
2844,Mad Data GmbH & Co. KG
2845,PGN Inc
2846,Uppercut Games Pty Ltd
2847,Crytek 
2848,Little Worlds Interactive
2849,Everything Unlimited Ltd.
2850,Poni-Pachet SY
2851,Novectacle
2852,Puuba
2853,Noble Empire Corp.
2854,Playdead
2855,Failbetter Games
2856,Hinterland Studio Inc.
2857,Ninja Kiwi
2858,Smartly Dressed Games
2859,Cyan Inc.
2860,United Front Games
2861,Atypical Games
2862,Kyy Games
2863,Purple Lamp
2864,Super Duper Garrett Cooper
2865,Super Duper Game Company
2866,b-alive gmbh
2867,Candescent Games
2868,Candescent & Section
2869,"Bit Kid, Inc."
2870,Ageod
2871,Videocult
2872,Landon Podbielski
2873,Beam Team Games
2874,Beam Team Publishing
2875,Stormling Studios
2876,Microsoft Game Studios
2877,"CAVE Interactive CO.,LTD."
2878,Winged Pixel Inc.
2879,Pictopotamus
2880,"Just Add Water (Developments), Ltd."
2881,"Oddworld Inhabitants, Inc."
2882,Gaddy Games
2883,VisualArts/Key
2884,AvioDev
2885,Camouflaj
2886,"CINEMAX, s.r.o."
2887,Odin Game Studio
2888,Convoy Games
2889,Indietopia Games 
2890,The Molasses Flood
2891,Juggernaut Games
2892,High Impact Games
2893,Yatagarasu Dev Team
2894,Scott Cawthon
2895,Mografi
2896,Kitfox Games
2897,"Playdek, Inc."
2898,"M2 Co.,LTD"
2899,Dogenzaka Lab
2900,Circle Five Studios
2901,Circle Five Publishing
2902,Mountain Sheep
2903,Papaya Studio
2904,RobTop Games
2905,Rogueside
2906,Mastiff
2907,Loveshack Entertainment
2908,SUPERHOT Team
2909,Indimo Labs LLC
2910,Choice Provisions
2911,Nuke Nine
2912,Thunder Lotus Games
2913,JIW-Games
2914,Wonderstruck
2915,Aspyr Studios
2916,RailRight
2917,kChamp Games
2918,Google
2919,"MicroProse Software, Inc"
2920,Orthogonal Games
2921,"Monolith Productions, Inc."
2922,Sigtrap
2923,Turbo Pixel Studios
2924,Raymond Doerr
2925,SixtyGig Games
2926,Wayward Design
2927,"CAPCOM Co., Ltd. "
2928,Chris Hecker
2929,Anisoptera Games
2930,Indie Voyage
2931,Sonic Team
2932,Electric Succubi
2933,"GAME ARTS Co., Ltd."
2934," GungHo Online Entertainment America, Inc.	"
2935,"MidBoss, LLC."
2936,Beenox
2937,THQ
2938,Atmos Games
2939,Fourattic
2940,Sector3 Studios
2941,Forgotten Key
2942,Spellbound
2943,"PopCap Games, Inc."
2944,Thomas Happ Games LLC
2945,BrashMonkey
2946,Fayju
2947,Last Dimension
2948,Animu Game
2949,Thomas Biskup
2950,Freehold Games
2951,BlankMediaGames
2952,PiedPipers Team
2953,Space Bullet Dynamics Corporation
2954,"Black Chicken Studios, inc."
2955,Villa Gorilla
2956,Virtual Racing Industries Ltd.
2957,"FromSoftware, Inc"
2958,ARTDINK
2959,Trese Brothers
2960,Dingaling
2961,"Dingaling Productions, LLC"
2962,Celeris
2963,Celeris 
2964,Brainseed Factory
2965,Studio Evil
2966,South East Games
2967,Cosmi Valusoft
2968,DTP
2969,Cosmi/ValuSoft
2970,Sujin Ri
2971,Cheritz
2972,Ya2
2973,Flying Interactive
2974,Cornfox & Brothers Ltd.
2975,Straight Right
2976,Image Space Incorporated
2977,HuniePot
2978,Studio TeamShuriken
2979,Halfbus
2980,Steel Crate Games
2981,David Stark
2982,Zeno Rogue
2983,IMGN.PRO
2984,Cat5Games
2985,Code}{atch
2986,Twice Circled
2987,Fluffy Kitten Studios
2988,Dingo Games
2989,STRIKEWORKS
2990,KPy3O
2991,Noostyche
2992,Stuart Chatwood
2993,Eutechnyx
2994,Dusenberry Martin Racing
2995,Spiderling Studios
2996,Colossal Order
2997,PolyKnight Games
2998,高考恋爱委员会
2999,Kunos Simulazioni 
3000,JoyBits Ltd.
3001,City Interactive
3002,Invent4 Entertainment
3003,Nuclear Strawberry
3004,Littlewitch
3005,Ellada Games
3006,Crystal Dynamics Inc.
3007,Sami Maaranen (creator)
3008,Enormous Elk
3009,Fakt Software
3010,"A Sharp, LLC"
3011,TT Games Ltd
3012,House On Fire
3013,Capcom Vancouver
3014,Creepy Cute
3015,increpare games
3016,Forward Game Studios
3017,1337 & Senri AB
3018,Tilting Point
3019,Alabeo
3020,Dovetail Games - Flight
3021,Monolith Productions
3022,Drool
3023,Chris Sawyer
3024,Pinokl Games
3025,White Rabbit
3026,777 Studios
3027,"CAPCOM U.S.A., INC."
3028,nornware AB
3029,Lion Game Lion
3030,Apogee Software
3031,Triskell Interactive
3032,Infogrames
3033,Klonk Games
3034,Studio Bean
3035,Moppin
3036,Playtonic Games
3037,Virtual Basement LLC
3038,MumboJumbo
3039,Le Cartel Studio
3040,System Era Softworks
3041,Flying Cafe for Semianimals
3042,House House
3043,Bare Mettle Entertainment
3044,SilentFuture
3045,Coredumping
3046,Killmonday Games AB
3047,Crowbar Collective
3048,Silent Dreams
3049,Innomen Team
3050,HiFi Technologies
3051,Parabole
3052,Team Fractal Alligator
3053,Massive Entertainment
3054,Studio 397
3055,Pipliz
3056,Bulldog Interactive
3057,"Honor Code, Inc."
3058,Daedalic Studio West
3059,Dwarves Might Fly
3060,Team Cherry
3061,Koga Tech Limited
3062,Kiro'o Games
3063,Sam Barlow
3064,Spooky Doorway
3065,Antagonist
3066,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios"
3067,Steel Mantis
3068,Riff Studios
3069,Oriolus Software GmbH
3070,Elixir Studios
3071,"Big Splash Games, LLC"
3072,PlayFirst
3073,Aliasworlds Entertainment
3074,nDreams
3075,△○□× (Miwashiba)
3076,Kite Games
3077,"FromSoftware, Inc."
3078,Tram Düsseldorf
3079,Transolar Games
3080,Subworld
3081,Afterthought LLC
3082,Trains & Drivers
3083,Virtual Rail Creations
3084,Flashpoint Productions
3085,Phoenix Game
3086,AKABEiSOFT2
3087,Pyramid
3088,Final Form Games
3089,Thibaud Michaud
3090,MuHa Games
3091,Dmytry Lavrov
3092,REX
3093,Lionheart Creations
3094,iWin
3095,DEVGRU-P
3096,GlyphX Games
3097,THE BROTHERHOOD
3098,Anima Project
3099,BadLand Publishing
3100,devotid
3101,devotid Media
3102,Guy Godin
3103,Mandragora
3104,Strange Loop Games
3105,BANDAI NAMCO Studio Inc.
3106,Eleon Game Studios
3107,aiueoKompany
3108,Clarus Victoria
3109,Stray Fawn Studio
3110,Campo Santo
3111,Panic
3112,Worthless Bums
3113,Dan Fornace
3114,Interplay Inc.
3115,Black Isle Studios
3116,Giant Squid
3117,Xatrix Entertainment
3118,Smorb Software
3119,Shiny Entertainment
3120,Permadeath
3121,The Odd Gentlemen
3122,Sierra
3123,Planetary Annihilation Inc
3124,Satur Entertainment
3125,ZiX Solutions
3126,Konsordo
3127,Clever Endeavour Games
3128,Axolot Games
3129,AndrewMD5
3130,Night School Studio
3131,Cardboard Robot Games
3132,Chucklefish Games
3133,Aquiris Game Studio
3134,Dumativa Game Studio
3135,Buka Entertainment
3136,tobyfox
3137,Butterscotch Shenanigans
3138,Gas Powered Games
3139,Raven Software
3140,OhNoo Studio
3141,Xform
3142,Bankroll Studios
3143,Iceflake Studios
3144,Joakim Sandberg
3145,Bifrost Entertainment
3146,Mindfield Games
3147,PixelTail Games
3148,Sluggerfly
3149,Phenomic
3150,PixelFade
3151,Rune Forge
3152,Caged Element Inc.
3153,Wired Productions
3154,"Jundroo, LLC"
3155,TERC
3156,Viva Media
3157,La Moutarde
3158,Digital Melody
3159,Fishing Cactus
3160,SCT
3161,Awesome Enterprises
3162,Nimbly Games
3163,Erik Svedäng
3164,Erik Svedäng AB
3165,Coffee Powered Machine
3166,Knuist & Perzik
3167,Team Gotham
3168,Kylotonn
3169,Liar-soft
3170,Fenix Fire Entertainment
3171,Crian Soft
3172,Madruga Works
3173,Animation Arts
3174,Playwood Project
3175,Housemarque
3176,Nathan Meunier
3177,Nate Sanders
3178,"Impulse Game Studios, LLC"
3179,Three Fields Entertainment
3180,Three Fields Entertainment 
3181,Plukit
3182,Dominique Grieshofer
3183,VP Project
3184,Haggard Games
3185,The House of Fables
3186,New Game Order
3187,New Game order
3188,DeGenerals S.A.
3189,Alda Games
3190,Team Meat
3191,Mark Schramm
3192,Mana Games
3193,Oreol
3194,2K Boston
3195,2K Marin
3196,Illusion Softworks
3197,RAZBAM Sims
3198,Heatblur Simulations
3199,Polychop Simulations
3200,Krome Studios
3201,ConcernedApe
3202,Snowbird Games
3203,Pixbits
3204,Mutated Software
3205,Playsport Games
3206,Holospark
3207,PiBoSo
3208,High Horse Entertainment
3209,Tropical Puppy
3210,Chernov Vyacheslav
3211,Plethora Project
3212,Shawn Hitchcock
3213,Hitchcock Games
3214,NoClip
3215,Magic Notion Ltd
3216,Visiontrick Media
3217,SeithCG
3218,ColdGames
3219,Lion's Shade
3220,Satsu
3221,Pelikan13
3222,I-Illusions
3223,Mastfire Studios Pty Ltd
3224,Future Cat LLC
3225,Chronos Unterhaltungssoftware
3226,Dharker Studio
3227,Dharker Studios Ltd
3228, VisualArts
3229,WIZNWAR
3230,FLARB LLC
3231,Sorath
3232,Tequila Works
3233,Campfire Games
3234,WOLCEN Studio
3235,The Deep End Games
3236,Funktronic Labs
3237,DONTNOD Entertainment
3238,Grey Alien Games
3239,ACQUIRE Corp.
3240,Wube Software LTD.
3241,Evil Tortilla Games
3242,Square Enix Montréal
3243,NVYVE® Studios
3244,One Hamsa
3245,BL-Logic
3246,Bombservice
3247,KeokeN Interactive
3248,Old B1ood
3249,Greens s.r.o.
3250,Microprose
3251,"Pentadimensional Games, SL"
3252,Secret Sorcery Limited
3253,Toffee Games
3254,Not Doppler
3255,David Capello
3256,Igara Studio
3257,Wallpaper Engine Team
3258,Wayward Prophet
3259,Matt Roszak
3260,LKA
3261,iEntertainment Network Inc
3262,IndieGala
3263,Adamvision Studios
3264,"Nerve Software, Gearbox Software, LLC"
3265,Pedro Vendeira
3266,Rhys McCollin
3267,Big Corporation
3268,Grunge Games LTD
3269,Winter Wolves
3270,Adriaan de Jongh
3271,DO MY BEST
3272,RebRank
3273,Jajaben Games
3274,Quantized Bit
3275,Sundae Month
3276,WeirdBeard
3277,Yeti
3278,Sleepy Duck
3279,RIVER CROW STUDIO
3280,3Dflow SRL
3281,BANDAI NAMCO Studio
3282,Spearhead Games
3283,Stellar Circle
3284,stage-nana
3285,Vitamin Games
3286,"Top Hat Studios, Inc."
3287,Goblinz Enterprises Ltd
3288,VirtualHere Pty. Ltd.
3289,Stegosoft Games
3290,Phosphor Games
3291,Texic
3292,Bear in the Night Studio
3293,Baroque Decay
3294,KROBON station
3295,Coolhand Interactive
3296,"Orbital Speed Studio Co.,Ltd."
3297,Weappy Studio
3298,Xuse
3299,Papurika.moe
3300,Initiative Media
3301,Contingent99
3302,Monte Cristo
3303,Magic Item Tech
3304,"Castle Pixel, LLC."
3305,FDG Entertainment
3306,SimBin Studios AB
3307,SimBin
3308,GIANTS Software
3309,Gabe Cuzzillo
3310,Sukeban Games
3311,Ysbryd Games
3312,Owlchemy Labs
3313,Torrunt
3314,Hanabira
3315,Game Atelier
3316,Thing Trunk
3317,RUST LTD.
3318,Code Horizon
3319,Philip Day
3320,Studio Élan
3321,Date Nighto
3322,LizardFactory
3323,Quantum Realm Games
3324,Mikori Games
3325,GAME FREAK inc.
3326,Blind Bird
3327,Hibiki Katakura
3328,Immersive VR Education Ltd.
3329,Psytec Games Ltd
3330,Witching Hour Studios
3331,Blue  Blaze Gaming
3332,Blue Blaze Gaming
3333,Studio SiestA
3334,"Rocket-Engine Co.,Ltd."
3335,Ubisoft Annecy
3336,Askiisoft
3337,Paradox Development Studios
3338,Pixel Crow
3339,Factus Games
3340,VisualArts
3341,Underbite Games
3342,Reikon Games
3343,"Screeps, LLC"
3344,13AM Games
3345,Bonfire Games
3346,Small Moons
3347,Lantern Studio
3348,Awesome Games Studio
3349,Croteam VR
3350,Digital Cybercherries
3351,SONNORI Corp
3352,Skookum Arts
3353,MAD Virtual Reality Studio
3354,Pixel Gangsta Studio
3355,Ghostlight LTD
3356,VRWERX
3357,Kole Audio Solutions
3358,AutoAttack Games
3359,Monstrum
3360,My Dog Zorro
3361,Hyper Hippo Games
3362,Andrew Bates
3363,Infectious Ape
3364,Virtavia
3365,Spelkraft
3366,Sloclap
3367,Neognosis
3368,William Chyr Studio
3369,Transhuman Design
3370,Nerial
3371,Iron Lore Entertainment
3372,Warm Lamp Games
3373,GRASSHOPPER MANUFACTURE INC.
3374,No Brakes Games
3375,TenkLabs
3376,Infinite Fall
3377,Blue Byte
3378,EXAMU
3379,Z-Software
3380,SmileBoom Co.Ltd.
3381,sen
3382,Mothership Entertainment LLC
3383,DeXP
3384,Unusualsoft
3385,Cats Who Play
3386,Bigfingers
3387,Halfbrick Studios Pty Ltd
3388,VectorStorm Pty Ltd
3389,2 Zombie Games
3390,Madmind Studio
3391,VStep
3392,For Fun Labs
3393,RoKo0 (Roman Konyukhov)
3394,Strange Company
3395,Ubisoft San Francisco
3396,"GIBBING TREE, LLC"
3397,Harmonious Games
3398,Walnut LLC
3399,Polished Games
3400,Kuro Irodoru Yomiji
3401,Usurpator AB
3402,SUBSIM
3403,AeroSoft GmbH
3404,Osmotic Studios
3405,STUDIOARTDINK
3406,Nitro Games
3407,Grey Box
3408,"Forward Development, Ltd."
3409,"Forward Global Group, Ltd."
3410,10 Chambers
3411,Bedtime Digital Games
3412,Francois Roussel
3413,Sealost Interactive LLC
3414,Dimensional Ink Games
3415,No Matter Studios
3416,Deep Water Studio
3417,JCKSLAP
3418,MBDL
3419,SP-time
3420,UL
3421,Downpour Interactive
3422,Lisandro Lorea
3423,Crimson Ghost Games
3424,JCO
3425,CINIC Games
3426,Gamera Interactive
3427,Vulgat
3428,Bulkhead Interactive
3429,Jongwoo Kim
3430,Backwoods Entertainment
3431,Application Systems Heidelberg
3432,Aleksandr Golovkin
3433,YAGER
3434,Serkan Bakar
3435,Stress Level Zero
3436,Scraping Bottom Games
3437,Wenkly Studio Sp. z o.o.
3438,Craneballs
3439,RTK Entertainment
3440,OperaHouse Corporation
3441,Siege Camp
3442,Ammobox Studios
3443,Everglow Interactive Inc.
3444,Something Classic Games LLC
3445,"Sports Mogul, Inc."
3446,Nicholas Rizzo
3447,Quiet River
3448,Hesketh Studios Ltd
3449,BURA
3450,WARP
3451,Red Entertainment
3452,Superstatic
3453,Shiver Games
3454,KHB-Soft
3455,Far Road Games
3456,Gattai Games
3457,Matt Crux
3458,Playful Corp.
3459,Viridino Studios
3460,Amistech Games
3461,Toast
3462,34BigThings srl
3463,Impressions Games
3464,ProGames Studio
3465,Superboss Games
3466,SOFF Games
3467,Last Level
3468,Brian Lindenhof
3469,ShadowBrain Games
3470,ECC GAMES S.A.
3471,The Quadsphere
3472,"Smiling Buddha Games, LLC"
3473,Dynamic Pixels
3474,Pixelatto
3475,Capricia Productions
3476,Ogre Head Studio
3477,All Yes Good
3478,FNTASTIC
3479,TrisPix Studio
3480,Egor Magurin
3481,Indovers Studio
3482,The Munky
3483,Digital Dreams Entertainment LLC
3484,Escalation Studios
3485,Whirlybird Games
3486,Locomalito
3487,Dolphin Barn Incorporated
3488,Messhof
3489,Panache Digital Games
3490,FK Digital
3491,HakJak
3492,Owlet
3493,Bigosaur
3494,Andrew Smith
3495,a2z Interactive
3496,Portable Moose
3497,Team Panoptes
3498,ThroughLine Games
3499,D.E.X. Team
3500,Xitilon
3501,"Capcom Game Studio Vancouver, Inc."
3502,Alice & Smith
3503,Ladomu
3504,DigitalEZ
3505,Deep Shadows
3506,GFI
3507,IObit
3508,MercuryStudio
3509,Odd Raven Studios
3510,Mauro Vos
3511,Useless Machines
3512,SA Industry
3513,propeller
3514,Meteorise
3515,Funselektor Labs Inc.
3516,LOVIGAME
3517,Kaos Studios
3518,Double Helix Games
3519,ULTRA ULTRA
3520,Fireblade Software
3521,Ionized Studios
3522,Lukas Rustemeyer
3523,Cavalier Game Studios
3524,Orbcreation
3525,FoxWright Productions
3526,FantaBlade Network
3527,Deck Nine
3528,RedCandleGames
3529,Wild Factor
3530,Mixed Realms Pte Ltd
3531,Bit Dragon
3532,Toposim
3533,DeadToast Entertainment
3534,Buried Signal
3535,No Code
3536,Laura Shigihara
3537,Razzart Visual
3538,Barrel Roll Games
3539,Nihilistic Software
3540,ColtGames
3541,Smokebox
3542,virtualRailroads
3543,Battlecruiser Games
3544,Ubisoft Pune
3545,Protection Games
3546,Mooneye Studios
3547,Interplay
3548,JMJ Interactive
3549,VinLia Games
3550,Blackjard Softworks
3551,Wolfdog Interactive
3552,Waygetter Electronics
3553,"Little Flag Software, LLC"
3554,Tomlab Games
3555,"Lion Shield, LLC"
3556,Lunar Rooster
3557,Terrible Toybox
3558,Trunks
3559,Perfuse Entertainment
3560,Radical Phi
3561,Leopoly
3562,Bowlcut Studios
3563,Arnaud De Bock
3564,Peregrin Developers
3565,Invisible Walls
3566,Paper Castle Games
3567,"Arcen Games, LLC"
3568,Grip Digital
3569,Spicy Tails
3570,Team HalfBeard
3571,Mirage Game Studios
3572,madosoft
3573,Binx Interactive
3574,Funghisoft
3575,Bellcat Game
3576,Low Magic Studios
3577,Noble Muffins
3578,Demolish Games S.A.
3579,Albino Moose Games
3580,Unique Development Studios AB
3581,Interplay Entertainment Corp.
3582,System 3
3583,GameChanger Studio
3584,Prideful Sloth
3585,Every Single Soldier
3586,Broken Rules
3587,Gingertips Game Studio
3588,Artem Vodoriz
3589,Gavra Games
3590,Flamebait Games
3591,Cosmo Machia
3592,VoiceAttack.com
3593,Paleontology
3594,"Bluehole, Inc."
3595,BANDAI NAMCO Entertainement
3596,Christian Whitehead
3597,Sewer Cat
3598,YoYo Games Ltd.
3599,Flashbulb
3600,Bolverk Games
3601,Master Indie
3602,"Urvogel Games, LLC"
3603,Sean Tann
3604,John Carline
3605,GreenerGames
3606,Altfuture
3607,FeelThere 
3608,Majorariatto
3609,Anvil Game Studios
3610,Headbang Club
3611,Deconstructeam
3612,Rune Skovbo Johansen
3613,Washbear Studio
3614,Candleman Games
3615,Pyromancers.com
3616,Foam Sword
3617,The Gentlebros
3618,Petums
3619,Klace
3620,SadSquare Studio
3621,Curse Box Studios
3622,Reflexive Entertainment
3623,Crema
3624,Oleg Sergeev
3625,Jason Rohrer
3626,Cuddle Monster Games
3627,Formslingers
3628,Visualnoveler
3629,Doborog Games
3630,Asymmetric
3631,BitterSweet Entertainment Inc.
3632, SmileBoom Co.Ltd.
3633,IzHard
3634,DesktopPaints LLC
3635,K Monkey
3636,Easy Trigger Games
3637,O.T.K Games
3638,"Vblank Entertainment, Inc."
3639,Sketchbook Games
3640,Anti-Ded GameDev
3641,Naarassusi Game
3642,Jacob Janerka
3643,Dustwind Studios
3644,Z-Software GmbH
3645,Room-C Games
3646,The Voxel Agents
3647,Moongate Digital
3648,Feperd Games
3649,4 Fun Studio
3650,Apache600
3651,Martian Rex
3652,Morningstar Game Studio
3653,Lost the Game Studios
3654,Łukasz Jakowski
3655,Łukasz Jakowski Games
3656,Crystal Shard
3657,Megastorm Games
3658,Romero Games
3659,Loading Home
3660,Nils Jakrins
3661,Outer Brain Studios
3662,Ballistic Interactive
3663,Hovgaard Games
3664,Wily Pumpkin
3665,Yosemite Entertainment
3666,Stardock
3667,Stormseeker Games
3668,AQURIA
3669,JoyMasher
3670,Okomotive
3671,JW
3672,Sumo Digital Ltd
3673,Manufacture 43
3674,Teal Fire
3675,Nordic Trolls
3676,VIS-Games
3677,Long Hat House
